ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,Field_1_15_3_55112_009_0,Field_1_15_3_55112_009_1,Field_1_15_3_55112_009_2,Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
1955,+$k1閃躲,,0,5,0,0,32,0,0,32,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,+$k1閃躲,,0,5,0,0,17,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,+$k1閃躲,,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,+$k1閃躲,,0,5,0,0,19,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,+$k1閃躲,,0,5,0,0,21,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,+$k1閃躲,,0,5,0,0,23,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,+$k1閃躲,,0,5,0,0,24,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,+$k1閃躲,,0,5,0,0,26,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,+$k1閃躲,,0,5,0,0,27,0,0,27,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,+$k1閃躲,,0,5,0,0,28,0,0,28,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,+$k1閃躲,,0,5,0,0,29,0,0,29,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,+$k1閃躲,,0,5,0,0,30,0,0,30,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,+$k1閃躲,,0,5,0,0,31,0,0,31,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,+$k1閃躲,,0,5,0,0,33,0,0,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,+$k1閃躲,,0,5,0,0,34,0,0,34,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,+$k1閃躲,,0,5,0,0,35,0,0,35,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,+$k1閃躲,,0,5,0,0,36,0,0,36,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,+$k1閃躲,,0,5,0,0,37,0,0,37,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,+$k1閃躲,,0,5,0,0,38,0,0,38,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,+$k1格擋,,0,5,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,+$k1格擋,,0,5,0,0,10,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,+$k1格擋,,0,5,0,0,15,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,+$k1格擋,,0,5,0,0,20,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,格擋等級14,,0,5,5,0,2,2,0,2,2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,格擋等級15,,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,格擋等級16,,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,格擋等級17,,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,格擋等級18,,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,格擋等級19,,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,格擋等級20,,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,格擋等級21,,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,格擋等級22,,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,格擋等級23,,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,格擋等級24,,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,格擋等級25,,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,格擋等級26,,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,格擋等級27,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,格擋等級28,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,格擋等級29,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,格擋等級30,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,格擋等級31,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,格擋等級32,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,格擋等級33,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,格擋等級34,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,格擋等級35,,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,格擋等級36,,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,格擋等級37,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,格擋等級38,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,格擋等級39,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,格擋等級40,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,格擋等級41,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,格擋等級42,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,格擋等級43,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,格擋等級44,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,格擋等級45,,0,5,5,0,13,13,0,13,13,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,格擋等級46,,0,5,5,0,13,13,0,13,13,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,格擋等級47,,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,格擋等級48,,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,格擋等級49,,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,格擋等級50,,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,格擋等級51,,0,5,5,0,15,15,0,15,15,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,格擋等級52,,0,5,5,0,15,15,0,15,15,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,格擋等級53,,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,格擋等級54,,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,格擋等級55,,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,格擋等級56,,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,格擋等級57,,0,5,5,0,17,17,0,17,17,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,格擋等級58,,0,5,5,0,17,17,0,17,17,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,格擋等級59,,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,格擋等級60,,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,格擋等級61,,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,格擋等級62,,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,格擋等級63,,0,5,5,0,19,19,0,19,19,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,格擋等級64,,0,5,5,0,19,19,0,19,19,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,格擋等級65,,0,5,5,0,20,20,0,20,20,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,格擋等級66,,0,5,5,0,20,20,0,20,20,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,+$k1遠程攻擊強度,,0,5,0,0,2,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,+$k1遠程攻擊強度,,0,5,0,0,5,0,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,+$k1遠程攻擊強度,,0,5,0,0,7,0,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,+$k1遠程攻擊強度,,0,5,0,0,10,0,0,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,+$k1遠程攻擊強度,,0,5,0,0,12,0,0,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,+$k1遠程攻擊強度,,0,5,0,0,14,0,0,14,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,+$k1遠程攻擊強度,,0,5,0,0,17,0,0,17,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,+$k1遠程攻擊強度,,0,5,0,0,19,0,0,19,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,+$k1遠程攻擊強度,,0,5,0,0,22,0,0,22,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,+$k1遠程攻擊強度,,0,5,0,0,24,0,0,24,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,+$k1遠程攻擊強度,,0,5,0,0,26,0,0,26,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,+$k1遠程攻擊強度,,0,5,0,0,29,0,0,29,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,+$k1遠程攻擊強度,,0,5,0,0,31,0,0,31,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,+$k1遠程攻擊強度,,0,5,0,0,34,0,0,34,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,+$k1遠程攻擊強度,,0,5,0,0,36,0,0,36,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,+$k1遠程攻擊強度,,0,5,0,0,38,0,0,38,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,+$k1遠程攻擊強度,,0,5,0,0,41,0,0,41,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,+$k1遠程攻擊強度,,0,5,0,0,43,0,0,43,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,+$k1遠程攻擊強度,,0,5,0,0,46,0,0,46,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,+$k1遠程攻擊強度,,0,5,0,0,48,0,0,48,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,+$k1遠程攻擊強度,,0,5,0,0,50,0,0,50,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,+$k1遠程攻擊強度,,0,5,0,0,53,0,0,53,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,+$k1遠程攻擊強度,,0,5,0,0,55,0,0,55,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,+$k1遠程攻擊強度,,0,5,0,0,58,0,0,58,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,+$k1遠程攻擊強度,,0,5,0,0,60,0,0,60,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,+$k1遠程攻擊強度,,0,5,0,0,62,0,0,62,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,+$k1遠程攻擊強度,,0,5,0,0,65,0,0,65,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,+$k1遠程攻擊強度,,0,5,0,0,67,0,0,67,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,+$k1遠程攻擊強度,,0,5,0,0,70,0,0,70,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,+$k1遠程攻擊強度,,0,5,0,0,72,0,0,72,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,+$k1遠程攻擊強度,,0,5,0,0,74,0,0,74,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,+$k1遠程攻擊強度,,0,5,0,0,77,0,0,77,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,+$k1遠程攻擊強度,,0,5,0,0,79,0,0,79,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,+$k1遠程攻擊強度,,0,5,0,0,82,0,0,82,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,+$k1遠程攻擊強度,,0,5,0,0,84,0,0,84,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,+$k1遠程攻擊強度,,0,5,0,0,86,0,0,86,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,+$k1遠程攻擊強度,,0,5,0,0,89,0,0,89,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,+$k1遠程攻擊強度,,0,5,0,0,91,0,0,91,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,+$13590s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,+$13591s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,+$k1秘法法術傷害,,0,3,0,0,4,0,0,4,0,0,13592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,+$13593s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,+$13594s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,+$13595s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,+$13596s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,+$13597s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,+$13598s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,+$13599s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,+$13601s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,+$13602s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,+$13603s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,+$13604s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,+$13605s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,13605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,+$17821s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,+24秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,+$17823s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,+$17824s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,+$17825s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,+$17826s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,+$17827s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,+$17828s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,+$17829s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,+$17830s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,+$17832s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,+$17837s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,+$17838s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,+$17839s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,+$17840s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,+$17841s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,+$17842s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,+$17844s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,+$17845s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,+$17846s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,+$17847s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,+$17848s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,+$17849s1秘法法術傷害,,0,3,0,0,0,0,0,0,0,0,17849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,+$9324s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,9324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,+$9325s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,+$9326s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,+$9327s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,+$9328s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,+$14793s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,14793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,+$14794s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,14794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,+$18008s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,+$18009s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,+$18010s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,+$18011s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,+$18012s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,+$18013s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,+$18014s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,+$18015s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,+$18016s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,+$18017s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,+$18018s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,+$18019s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,+$18020s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,+$18021s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,+$18022s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,+$18023s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,+$18024s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,+$18025s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,+$18026s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,+$18027s1暗影法術傷害,,0,3,0,0,0,0,0,0,0,0,18027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
