ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,Field_1_15_3_55112_009_0,Field_1_15_3_55112_009_1,Field_1_15_3_55112_009_2,Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
2303,"자연 주문 공격력 +$18004s1",,0,3,0,0,0,0,0,0,0,0,18004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,"자연 주문 공격력 +$18005s1",,0,3,0,0,0,0,0,0,0,0,18005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,"자연 주문 공격력 +$18006s1",,0,3,0,0,0,0,0,0,0,0,18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,"자연 주문 공격력 +$18007s1",,0,3,0,0,0,0,0,0,0,0,18007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,"주문력 +$k1",,0,5,0,0,13,0,0,13,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,"주문력 +$k1",,0,5,0,0,14,0,0,14,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,"주문력 +$k1",,0,5,0,0,15,0,0,15,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,"주문력 +$k1",,0,5,0,0,16,0,0,16,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,"주문력 +$k1",,0,5,0,0,18,0,0,18,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,"주문력 +$k1",,0,5,0,0,19,0,0,19,0,0,45,0,0,0,32,2.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2323,"주문력 +$k1",,0,5,0,0,20,0,0,20,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,"주문력 +$k1",,0,5,0,0,21,0,0,21,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,"주문력 +$k1",,0,5,0,0,22,0,0,22,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,"주문력 +$k1",,0,5,0,0,23,0,0,23,0,0,45,0,0,0,32,1.43799996376,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
2327,"주문력 +$k1",,0,5,0,0,25,0,0,25,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,"주문력 +$k1",,0,5,0,0,26,0,0,26,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,"주문력 +$k1",,0,5,0,0,27,0,0,27,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,"주문력 +$k1",,0,5,0,0,28,0,0,28,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,"주문력 +$k1",,0,5,0,0,29,0,0,29,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,"주문력 +$k1",,0,5,0,0,30,0,0,30,0,0,45,0,0,0,32,1.875,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
2333,"주문력 +$k1",,0,5,0,0,32,0,0,32,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,"주문력 +$k1",,0,5,0,0,33,0,0,33,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,"주문력 +$k1",,0,5,0,0,34,0,0,34,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,"주문력 +$k1",,0,5,0,0,35,0,0,35,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,"주문력 +$k1",,0,5,0,0,36,0,0,36,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,"주문력 +$k1",,0,5,0,0,37,0,0,37,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,"주문력 +$k1",,0,5,0,0,39,0,0,39,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,"주문력 +$k1",,0,5,0,0,40,0,0,40,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,"주문력 +$k1",,0,5,0,0,41,0,0,41,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,"주문력 +$k1",,0,5,0,0,42,0,0,42,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,"주문력 +$k1",,0,5,0,0,43,0,0,43,0,0,45,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,"주문력 +$k1",,0,5,0,0,44,0,0,44,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,"5초당 마나 회복량 +$21359s1",,0,3,0,0,0,0,0,0,0,0,21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,"5초당 마나 회복량 +$21621s1",,0,3,0,0,0,0,0,0,0,0,21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,"5초당 마나 회복량 +$21622s1",,0,3,0,0,0,0,0,0,0,0,21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,"5초당 마나 회복량 +$k1",,0,5,0,0,2,0,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,"5초당 마나 회복량 +$k1",,0,5,0,0,3,0,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,"5초당 마나 회복량 +$k1",,0,5,0,0,4,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,"5초당 마나 회복량 +$k1",,0,5,0,0,5,0,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,"5초당 마나 회복량 +$k1",,0,5,0,0,6,0,0,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,"5초당 마나 회복량 +$k1",,0,5,0,0,7,0,0,7,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,"정신력 +$k1",,0,5,0,0,20,0,0,20,0,0,6,0,0,0,32,1.25,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
2382,"5초당 마나 회복량 +$k1",,0,5,0,0,8,0,0,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,"5초당 마나 회복량 +$k1",,0,5,0,0,9,0,0,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,"5초당 마나 회복량 +$k1",,0,5,0,0,14,0,0,14,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,"5초당 마나 회복량 +$k1",,0,5,0,0,15,0,0,15,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,"5초당 생명력 회복 +$21587s1",,0,3,0,0,0,0,0,0,0,0,21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,"5초당 생명력 회복 +$21588s1",,0,3,0,0,0,0,0,0,0,0,21588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,"5초당 생명력 회복 +$21589s1",,0,3,0,0,0,0,0,0,0,0,21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,"5초당 생명력 회복 +1",,0,3,0,0,0,0,0,0,0,0,21590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,"5초당 생명력 회복 +1",,0,3,0,0,0,0,0,0,0,0,21345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,"5초당 생명력 회복 +$21346s1",,0,3,0,0,0,0,0,0,0,0,21346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,"5초당 생명력 회복 +2",,0,3,0,0,0,0,0,0,0,0,21592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,"5초당 생명력 회복 +2",,0,3,0,0,0,0,0,0,0,0,21593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,"5초당 생명력 회복 +2",,0,3,0,0,0,0,0,0,0,0,21594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,"5초당 생명력 회복 +3",,0,3,0,0,0,0,0,0,0,0,21347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,"5초당 생명력 회복 +3",,0,3,0,0,0,0,0,0,0,0,21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,"5초당 생명력 회복 +$21596s1",,0,3,0,0,0,0,0,0,0,0,21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,"5초당 생명력 회복 +$21597s1",,0,3,0,0,0,0,0,0,0,0,21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,"5초당 생명력 회복 +4",,0,3,0,0,0,0,0,0,0,0,21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,"5초당 생명력 회복 +4",,0,3,0,0,0,0,0,0,0,0,21348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,"5초당 생명력 회복 +4",,0,3,0,0,0,0,0,0,0,0,21599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,"5초당 생명력 회복 +4",,0,3,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,"5초당 생명력 회복 +5",,0,3,0,0,0,0,0,0,0,0,21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,"5초당 생명력 회복 +5",,0,3,0,0,0,0,0,0,0,0,21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,"5초당 생명력 회복 +5",,0,3,0,0,0,0,0,0,0,0,20885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,"5초당 생명력 회복 +5",,0,3,0,0,0,0,0,0,0,0,21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,"5초당 생명력 회복 +6",,0,3,0,0,0,0,0,0,0,0,21604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,"5초당 생명력 회복 +6",,0,3,0,0,0,0,0,0,0,0,21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,"5초당 생명력 회복 +6",,0,3,0,0,0,0,0,0,0,0,21606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,"5초당 생명력 회복 +6",,0,3,0,0,0,0,0,0,0,0,21349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,"5초당 생명력 회복 +7",,0,3,0,0,0,0,0,0,0,0,21607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,"5초당 생명력 회복 +7",,0,3,0,0,0,0,0,0,0,0,21608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,"5초당 생명력 회복 +7",,0,3,0,0,0,0,0,0,0,0,21609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,"5초당 생명력 회복 +7",,0,3,0,0,0,0,0,0,0,0,21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,"5초당 생명력 회복 +8",,0,3,0,0,0,0,0,0,0,0,21109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,"5초당 생명력 회복 +8",,0,3,0,0,0,0,0,0,0,0,21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,"5초당 생명력 회복 +8",,0,3,0,0,0,0,0,0,0,0,21612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,"5초당 생명력 회복 +8",,0,3,0,0,0,0,0,0,0,0,21613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,"5초당 생명력 회복 +$21614s1",,0,3,0,0,0,0,0,0,0,0,21614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,"5초당 생명력 회복 +9",,0,3,0,0,0,0,0,0,0,0,21350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,"5초당 생명력 회복 +9",,0,3,0,0,0,0,0,0,0,0,21615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,"5초당 생명력 회복 +9",,0,3,0,0,0,0,0,0,0,0,21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,"5초당 생명력 회복 +10",,0,3,0,0,0,0,0,0,0,0,21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,"냉기 주문 공격력 +$21930s1",,0,3,0,0,0,0,0,0,0,0,21930,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2463,"화염 저항력 +$k1",,0,4,0,0,7,0,0,7,0,0,2,0,0,0,32,1.16600000858,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2483,"화염 저항력 +$k1",,0,4,0,0,5,0,0,5,0,0,2,0,0,0,33,0.83300000429,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2484,"냉기 저항력 +$k1",,0,4,0,0,5,0,0,5,0,0,4,0,0,0,33,0.83300000429,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2485,"비전 저항력 +$k1",,0,4,0,0,5,0,0,5,0,0,6,0,0,0,33,0.83300000429,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2486,"자연 저항력 +$k1",,0,4,0,0,5,0,0,5,0,0,3,0,0,0,33,0.83300000429,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2487,"암흑 저항력 +$k1",,0,4,0,0,5,0,0,5,0,0,5,0,0,0,33,0.83300000429,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2488,"모든 저항력 +$18676s1",,0,3,0,0,0,0,0,0,0,0,144757,0,0,0,33,0,0,0,-4,0,0,0,0,0,50,0,0,50,0,0
2503,"회피 +$k1",,0,5,0,0,5,0,0,5,0,0,13,0,0,0,33,0.83329999447,0,0,-4,0,0,0,0,0,50,60,0,50,0,0
2504,"주문력 +$k1",,0,5,0,0,30,0,0,30,0,0,45,0,0,107,32,5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2505,"주문력 +$k1",,0,5,0,0,29,0,0,29,0,0,45,0,0,103,32,5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2506,"근접 치명타 +$k1",,0,5,0,0,28,0,0,28,0,0,19,0,0,28,1,0.90329998732,0,0,-1,0,0,0,0,0,0,50,0,50,0,0
2523,"원거리 적중 +$k1",,0,5,0,0,30,0,0,30,0,0,17,0,0,0,33,5,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2543,"가속 +$k1",,0,5,0,0,10,0,0,10,0,0,36,0,0,0,33,1.66600000858,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2544,"주문력 +$k1",,0,5,0,0,8,0,0,8,0,0,45,0,0,0,33,1.33299994469,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2545,"회피 +$k1",,0,5,0,0,12,0,0,12,0,0,13,0,0,0,33,2,0,0,-4,0,0,0,0,0,0,60,0,50,0,0
2563,"힘 +$k1",,0,5,0,0,15,0,0,15,0,0,4,0,0,125,32,2.5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2564,"민첩성 +$k1",,0,5,0,0,15,0,0,15,0,0,3,0,0,125,32,2.5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2566,"주문력 +$k1",,0,5,0,0,13,0,0,13,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2567,"정신력 +$k1",,0,5,0,0,20,0,0,20,0,0,6,0,0,29,32,3.33299994469,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2568,"지능 +$k1",,0,5,0,0,22,0,0,22,0,0,5,0,0,29,32,3.66599988937,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2583,"회피 +$k1 / 체력 +$k2 / 무기 막기 +$k3",,0,5,5,5,10,10,10,10,10,10,13,7,14,0,33,1.66600000858,1.66600000858,1.66600000858,-4,0,0,0,0,0,0,60,0,60,0,0
2584,"회피 +$k1 / 체력 +$k2 / 지능 +$k3",,0,5,5,5,10,10,10,10,10,10,5,13,7,0,33,1.66600000858,1.66600000858,1.66600000858,-4,0,0,0,0,0,0,60,0,60,0,0
2585,"전투력 +$k1 / 회피 +$k2",,0,5,5,0,28,12,0,28,12,0,38,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
2586,"원거리 전투력 +$k1 / 체력 +$k2 / 적중 +$k3",,0,5,5,5,24,10,10,24,10,10,39,7,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
2587,"주문력 +$k1 / 지능 +$k2",,0,5,5,0,13,15,0,13,15,0,45,5,0,0,33,2.16599988937,2.5,0,-4,0,0,0,0,0,0,60,0,60,0,0
2588,"주문력 +$k1 / 적중 +$k2",,0,5,5,0,18,8,0,18,8,0,45,31,0,0,33,3,1.33299994469,0,-4,0,0,0,0,0,0,60,0,60,0,0
2589,"주문력 +$k1 / 체력 +$k2",,0,5,5,0,18,10,0,18,10,0,45,7,0,0,33,3,1.66600000858,0,-4,0,0,0,0,0,0,60,0,60,0,0
2590,"지능 +$k1 / 체력 +$k2 / 정신력 +$k3",,0,5,5,5,10,10,10,10,10,10,5,7,6,0,33,1.66600000858,1.66600000858,1.66600000858,-4,0,0,0,0,0,0,60,0,60,0,0
2591,"지능 +$k2 / 체력 +$k3 / 주문력 +$k1",,0,5,5,5,12,10,10,12,10,10,45,7,5,0,33,2,1.66600000858,1.66600000858,-4,0,0,0,0,0,0,60,0,60,0,0
2603,"낚시 숙련도 +$24303s1",,0,3,0,0,0,0,0,0,0,0,24303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2604,"주문력 +$k1",,0,5,0,0,18,0,0,18,0,0,45,0,0,0,33,3,0,0,-4,0,0,0,0,0,0,60,0,55,0,0
2606,"전투력 +$k1",,0,5,0,0,30,0,0,30,0,0,38,0,0,0,33,5,0,0,-4,0,0,0,0,0,0,60,0,55,0,0
2611,zzOLDBlank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2613,"위협 수준 +$25063s1%",,0,3,0,0,0,0,0,0,0,0,25063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2614,"암흑 주문력 +$25064s1",,0,3,0,0,0,0,0,0,0,0,25064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2615,"냉기 주문력 +$25066s1",,0,3,0,0,0,0,0,0,0,0,25066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,"화염 주문력 +$25065s1",,0,3,0,0,0,0,0,0,0,0,25065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,"주문력 +$k1",,0,5,0,0,16,0,0,16,0,0,45,0,0,0,32,2.66599988937,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2618,"민첩성 +$k1",,0,5,0,0,15,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2619,"화염 저항력 +$k1",,0,4,0,0,15,0,0,15,0,0,2,0,0,0,32,2.5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2620,"자연 저항력 +$k1",,0,4,0,0,15,0,0,15,0,0,3,0,0,0,32,2.5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2621,"위협 수준 2%만큼 감소",,0,3,0,0,0,0,0,0,0,0,25070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2622,"회피 +$k1",,0,5,0,0,12,0,0,12,0,0,13,0,0,0,32,2,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2623,"최하급 마술사 오일",,0,5,0,0,7,0,0,7,0,0,5,0,0,0,33,0.22599999607,0,0,-1,0,0,0,0,0,0,50,0,5,0,0
2624,"최하급 마나 오일",,0,5,0,0,7,0,0,7,0,0,6,0,0,0,33,0.22599999607,0,0,-1,0,0,0,0,0,0,50,0,20,0,0
2625,"하급 마나 오일",,0,5,0,0,15,0,0,15,0,0,6,0,0,0,33,0.48399999738,0,0,-1,0,0,0,0,0,0,50,0,40,0,0
2626,"하급 마술사 오일",,0,5,0,0,15,0,0,15,0,0,5,0,0,0,33,0.48399999738,0,0,-1,0,0,0,0,0,0,50,0,30,0,0
2627,"마술사 오일",,0,5,0,0,25,0,0,25,0,0,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
2628,"반짝이는 마술사 오일",,0,5,5,0,30,15,0,30,15,0,5,32,0,0,33,0.96799999475,0.48399999738,0,-1,0,0,0,0,0,0,50,0,45,0,0
2629,"반짝이는 마나 오일",,0,5,5,0,12,12,0,12,12,0,5,6,0,0,33,0.38800001144,0.38800001144,0,-1,0,0,0,0,0,0,50,0,45,0,0
2645,"화염석 5",,0,1,0,0,0,0,0,0,0,0,27253,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2646,"민첩성 +$k1",,0,5,0,0,25,0,0,25,0,0,3,0,0,125,32,4.16599988937,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2647,"힘 +$k1",,0,5,0,0,12,0,0,12,0,0,4,0,0,0,32,1.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2648,"회피 +$k1",,0,5,0,0,14,0,0,14,0,0,13,0,0,0,32,1.75,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2649,"체력 +$k1",,0,5,0,0,12,0,0,12,0,0,7,0,0,0,32,1.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2650,"주문력 +$k1",,0,5,0,0,15,0,0,15,0,0,45,0,0,0,32,2.5,0,0,-4,0,0,0,0,0,0,60,0,1,0,0
2651,"주문력 +$k1",,0,5,0,0,12,0,0,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2652,"주문력 +$k1",,0,5,0,0,11,0,0,11,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2653,"회피 +$k1",,0,5,0,0,12,0,0,12,0,0,13,0,0,0,32,1.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2655,"무기 막기 +$k1",,0,5,0,0,15,0,0,15,0,0,14,0,0,0,32,1.875,0,0,-4,0,0,0,0,0,0,70,0,1,0,0
2656,"정신력 +$k1 / 체력 +$k2",,0,5,5,0,10,10,0,10,10,0,7,6,0,0,32,1.25,1.25,0,-4,0,0,0,0,0,0,70,0,30,0,0
2657,"민첩성 +$k1",,0,5,0,0,12,0,0,12,0,0,3,0,0,0,32,1.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2658,"적중 +$k1 / 치명타 및 극대화 +$k2",,0,5,5,0,10,10,0,10,10,0,31,32,0,0,32,1.25,1.25,0,-4,0,0,0,0,0,0,70,0,30,0,0
2659,"생명력 +$k1",,0,5,0,0,150,0,0,150,0,0,1,0,0,0,32,18.75,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2660,"마나 +$k1",,0,5,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
2661,"모든 능력치 +$27959s1",,0,3,0,0,0,0,0,0,0,0,144845,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,30,0,0
2662,"방어도 +$k1",,0,4,0,0,120,0,0,120,0,0,0,0,0,0,32,15,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2663,"모든 저항력 +7",,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2664,"모든 저항력 +$27963s1",,0,3,0,0,0,0,0,0,0,0,27963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2665,"정신력 +$k1",,0,5,0,0,35,0,0,35,0,0,6,0,0,0,32,4.375,0,0,-4,0,0,0,0,0,0,70,0,35,0,0
2666,"지능 +$k1",,0,5,0,0,30,0,0,30,0,0,5,0,0,2,32,3.75,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2667,"전투력 +$k1",,0,5,0,0,70,0,0,70,0,0,38,0,0,156,32,8.75,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2668,"힘 +$k1",,0,5,0,0,20,0,0,20,0,0,4,0,0,106,32,2.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2669,"주문력 +$k1",,0,5,0,0,40,0,0,40,0,0,45,0,0,159,32,5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2670,"민첩성 +$k1",,0,5,0,0,35,0,0,35,0,0,3,0,0,125,32,4.375,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2671,"비전 및 화염 주문력 +$27979s1",,0,3,0,0,0,0,0,0,0,0,27979,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
2672,"암흑 및 냉기 주문력 +$27980s1",,0,3,0,0,0,0,0,0,0,0,27980,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
2673,살쾡이,,0,1,0,0,0,0,0,0,0,0,28093,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
2674,"마력의 폭풍",,0,3,0,0,0,0,0,0,0,0,27997,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
2675,"전투의 대가",,0,1,0,0,0,0,0,0,0,0,28005,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
2676,"최상급 마나 오일",,0,5,0,0,16,0,0,16,0,0,43,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
2677,"최상급 마나 오일",,0,5,0,0,25,0,0,25,0,0,6,0,0,0,33,0.80650001764,0,0,-1,0,0,0,0,0,0,50,0,52,0,0
2678,"최상급 마술사 오일",,0,5,0,0,40,0,0,40,0,0,5,0,0,0,33,1.29100000858,0,0,-1,0,0,0,0,0,0,50,0,58,0,0
2679,"정신력 +$k1",,0,5,0,0,12,0,0,12,0,0,6,0,0,0,32,1.5,0,0,-4,0,0,0,0,0,0,70,0,30,0,0
2681,"자연 저항력 +$k1",,0,4,0,0,10,0,0,10,0,0,3,0,0,0,33,1.66600000858,0,0,-4,0,0,0,0,0,0,60,0,55,0,0
