ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,ScalingClass,Field_4_4_0_53750_011,GemItemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel,Field_4_4_0_53750_017,Field_4_4_0_53750_018,ItemLevel,Field_4_4_0_53750_020,Field_4_4_0_53750_021
1408,"+28 Resistência à Natureza",,0,4,0,0,28,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,"+29 Resistência à Natureza",,0,4,0,0,29,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,"+30 Resistência à Natureza",,0,4,0,0,30,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,"+31 Resistência à Natureza",,0,4,0,0,31,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"+32 Resistência à Natureza",,0,4,0,0,32,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,"+33 Resistência à Natureza",,0,4,0,0,33,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"+34 Resistência à Natureza",,0,4,0,0,34,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,"+35 Resistência à Natureza",,0,4,0,0,35,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,"+36 Resistência à Natureza",,0,4,0,0,36,0,0,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,"+37 Resistência à Natureza",,0,4,0,0,37,0,0,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,"+38 Resistência à Natureza",,0,4,0,0,38,0,0,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,"+39 Resistência à Natureza",,0,4,0,0,39,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,"+40 Resistência à Natureza",,0,4,0,0,40,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,"+41 Resistência à Natureza",,0,4,0,0,41,0,0,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,"+42 Resistência à Natureza",,0,4,0,0,42,0,0,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,"+43 Resistência à Natureza",,0,4,0,0,43,0,0,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,"+44 Resistência à Natureza",,0,4,0,0,44,0,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,"+45 Resistência à Natureza",,0,4,0,0,45,0,0,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,"+46 Resistência à Natureza",,0,4,0,0,46,0,0,46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"+1 Resistência à Sombra",,0,4,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,"+2 Resistência à Sombra",,0,4,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,"+3 Resistência à Sombra",,0,4,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,"+4 Resistência à Sombra",,0,4,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,"+5 Resistência à Sombra",,0,4,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,"+6 Resistência à Sombra",,0,4,0,0,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,"+7 Resistência à Sombra",,0,4,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,"+8 Resistência à Sombra",,0,4,0,0,8,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,"+9 Resistência à Sombra",,0,4,0,0,9,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,"+10 Resistência à Sombra",,0,4,0,0,10,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,"+11 Resistência à Sombra",,0,4,0,0,11,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,"+12 Resistência à Sombra",,0,4,0,0,12,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,"+13 Resistência à Sombra",,0,4,0,0,13,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,"+14 Resistência à Sombra",,0,4,0,0,14,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,"+15 Resistência à Sombra",,0,4,0,0,15,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1442,"+16 Resistência à Sombra",,0,4,0,0,16,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,"+17 Resistência à Sombra",,0,4,0,0,17,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,"+18 Resistência à Sombra",,0,4,0,0,18,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,"+19 Resistência à Sombra",,0,4,0,0,19,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,"+20 Resistência à Sombra",,0,4,0,0,20,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1447,"+21 Resistência à Sombra",,0,4,0,0,21,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,"+22 Resistência à Sombra",,0,4,0,0,22,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,"+23 Resistência à Sombra",,0,4,0,0,23,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,"+24 Resistência à Sombra",,0,4,0,0,24,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,"+25 Resistência à Sombra",,0,4,0,0,25,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,"+26 Resistência à Sombra",,0,4,0,0,26,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,"+27 Resistência à Sombra",,0,4,0,0,27,0,0,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,"+28 Resistência à Sombra",,0,4,0,0,28,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,"+29 Resistência à Sombra",,0,4,0,0,29,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,"+30 Resistência à Sombra",,0,4,0,0,30,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,"+31 Resistência à Sombra",,0,4,0,0,31,0,0,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,"+32 Resistência à Sombra",,0,4,0,0,32,0,0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,"+33 Resistência à Sombra",,0,4,0,0,33,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,"+34 Resistência à Sombra",,0,4,0,0,34,0,0,34,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,"+35 Resistência à Sombra",,0,4,0,0,35,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,"+36 Resistência à Sombra",,0,4,0,0,36,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,"+37 Resistência à Sombra",,0,4,0,0,37,0,0,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,"+38 Resistência à Sombra",,0,4,0,0,38,0,0,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,"+39 Resistência à Sombra",,0,4,0,0,39,0,0,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,"+40 Resistência à Sombra",,0,4,0,0,40,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,"+41 Resistência à Sombra",,0,4,0,0,41,0,0,41,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,"+42 Resistência à Sombra",,0,4,0,0,42,0,0,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,"+43 Resistência à Sombra",,0,4,0,0,43,0,0,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,"+44 Resistência à Sombra",,0,4,0,0,44,0,0,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,"+45 Resistência à Sombra",,0,4,0,0,45,0,0,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,"+46 Resistência à Sombra",,0,4,0,0,46,0,0,46,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,"+150 Pontos de Mana",,0,5,0,0,150,0,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1503,"+100 Vida",,0,5,0,0,100,0,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1504,"+125 Armadura",,0,4,0,0,125,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1505,"+20 Resistência ao Fogo",,0,4,0,0,20,0,0,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1506,"+8 Força",,0,5,0,0,8,0,0,8,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1507,"+8 Vigor",,0,5,0,0,8,0,0,8,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1508,"+8 Agilidade",,0,5,0,0,8,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1509,"+8 Intelecto",,0,5,0,0,8,0,0,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1510,"+8 Espírito",,0,5,0,0,8,0,0,8,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1523,"+85/14 MANA/RF",,0,5,4,0,85,14,0,85,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1524,"+75/14 PV/RF",,0,5,4,0,75,14,0,75,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1525,"+110/14 CA/RF",,0,4,4,0,110,14,0,110,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1526,"+10/14 FOR/RF",,0,3,0,0,0,0,0,0,0,0,15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1527,"+10/14 VIG/RF",,0,3,0,0,0,0,0,0,0,0,15442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1528,"+10/14 AGI/RF",,0,3,0,0,0,0,0,0,0,0,15445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1530,"+10/14 ESP/RF",,0,3,0,0,0,0,0,0,0,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1531,"+10/10 FOR/VIG",,0,5,5,0,10,10,0,10,10,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1532,"+10/10/110/15 FOR/VIG/CA/FR",,0,3,3,0,0,0,0,0,0,0,15462,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1543,"+10/10/100/15 INT/ESP/MANA/RF",,0,3,3,0,0,0,0,0,0,0,15489,15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1563,"+2 Poder de Ataque",,0,5,0,0,2,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,"+4 Poder de Ataque",,0,5,0,0,4,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,"+6 Poder de Ataque",,0,5,0,0,6,0,0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,"+8 Poder de Ataque",,0,5,0,0,8,0,0,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,"+10 Poder de Ataque",,0,5,0,0,10,0,0,10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"+12 Poder de Ataque",,0,5,0,0,12,0,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,"+14 Poder de Ataque",,0,5,0,0,14,0,0,14,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,"+16 Poder de Ataque",,0,5,0,0,16,0,0,16,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,"+18 Poder de Ataque",,0,5,0,0,18,0,0,18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,"+20 Poder de Ataque",,0,5,0,0,20,0,0,20,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,"+22 Poder de Ataque",,0,5,0,0,22,0,0,22,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,"+24 Poder de Ataque",,0,5,0,0,24,0,0,24,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1594,"+26 Poder de Ataque",,0,5,0,0,26,0,0,26,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1595,"+28 Poder de Ataque",,0,5,0,0,28,0,0,28,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,"+30 Poder de Ataque",,0,5,0,0,30,0,0,30,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,"+32 Poder de Ataque",,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1598,"+34 Poder de Ataque",,0,5,0,0,34,0,0,34,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,"+36 Poder de Ataque",,0,5,0,0,36,0,0,36,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,"+38 Poder de Ataque",,0,5,0,0,38,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1601,"+32 Poder de Ataque",,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"+42 Poder de Ataque",,0,5,0,0,42,0,0,42,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"+44 Poder de Ataque",,0,5,0,0,44,0,0,44,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1604,"+46 Poder de Ataque",,0,5,0,0,46,0,0,46,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"+48 Poder de Ataque",,0,5,0,0,48,0,0,48,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"+50 Poder de Ataque",,0,5,0,0,50,0,0,50,0,0,38,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1607,"+52 Poder de Ataque",,0,5,0,0,52,0,0,52,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"+54 Poder de Ataque",,0,5,0,0,54,0,0,54,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"+56 Poder de Ataque",,0,5,0,0,56,0,0,56,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"+58 Poder de Ataque",,0,5,0,0,58,0,0,58,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,"+60 Poder de Ataque",,0,5,0,0,60,0,0,60,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,"+62 Poder de Ataque",,0,5,0,0,62,0,0,62,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,"+64 Poder de Ataque",,0,5,0,0,64,0,0,64,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,"+66 Poder de Ataque",,0,5,0,0,66,0,0,66,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,"+68 Poder de Ataque",,0,5,0,0,68,0,0,68,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,"+70 Poder de Ataque",,0,5,0,0,70,0,0,70,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,"+72 Poder de Ataque",,0,5,0,0,72,0,0,72,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,"+74 Poder de Ataque",,0,5,0,0,74,0,0,74,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,"+76 Poder de Ataque",,0,5,0,0,76,0,0,76,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,"+78 Poder de Ataque",,0,5,0,0,78,0,0,78,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,"+80 Poder de Ataque",,0,5,0,0,80,0,0,80,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,"+82 Poder de Ataque",,0,5,0,0,82,0,0,82,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"+84 Poder de Ataque",,0,5,0,0,84,0,0,84,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,"+86 Poder de Ataque",,0,5,0,0,86,0,0,86,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,"+88 Poder de Ataque",,0,5,0,0,88,0,0,88,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,"+90 Poder de Ataque",,0,5,0,0,90,0,0,90,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,"+92 Poder de Ataque",,0,5,0,0,92,0,0,92,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,"Afiada (+8 Dano)",,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1663,"Trinca-pedra 5",,0,6,0,0,16,0,0,16,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,"Trinca-pedra 7",,0,6,0,0,43,0,0,43,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,"Labaredas 5",,0,3,0,0,100,0,0,100,0,0,16311,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,"Labaredas 6",,0,3,0,0,100,0,0,100,0,0,16312,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,"Marca Gélida 4",,0,1,0,0,0,0,0,0,0,0,16352,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,"Marca Gélida 5",,0,1,0,0,0,0,0,0,0,0,16353,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,"Fúria dos Ventos 4",,0,3,0,0,20,0,0,20,0,0,33757,0,0,81,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,"Totem de Labaredas 4",,0,1,0,0,100,0,0,100,0,0,16389,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,"Balanceada (+8 Dano)",,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1704,"Espigão de Tório (20-30)",,0,3,0,0,0,0,0,0,0,0,16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,"Presságio de Clareza",,0,1,0,0,0,0,0,0,0,0,16870,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,MHTest02,,0,1,0,0,100,0,0,100,0,0,19109,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,"Sangue Frio",,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783,"zzOLDWindfury Totem 2",,0,1,0,0,20,0,0,20,0,0,8516,0,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,"Firestone 2",,0,1,0,0,0,0,0,0,0,0,17809,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,"Firestone 3",,0,1,0,0,0,0,0,0,0,0,17933,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,"Firestone 4",,0,1,0,0,0,0,0,0,0,0,17934,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,"Firestone 5",,0,1,0,0,0,0,0,0,0,0,17935,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,"Reforçada (+40 Armadura)",,0,4,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1863,"Retorno 2",,0,1,0,0,0,0,0,0,0,0,19267,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,"Retorno 3",,0,1,0,0,0,0,0,0,0,0,19268,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,"Retorno 4",,0,1,0,0,0,0,0,0,0,0,19269,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,"Retorno 5",,0,1,0,0,0,0,0,0,0,0,19270,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1883,"+7 Intelecto",,0,5,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,"+9 Espírito",,0,5,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1885,"+9 Força",,0,5,0,0,9,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1886,"+9 Vigor",,0,5,0,0,9,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887,"+7 Agilidade",,0,5,0,0,7,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,"+5 Todas as Resistências",,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1889,"+70 Armadura",,0,4,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,"+10 Espírito e +10 Vigor",,0,5,5,0,10,10,0,10,10,0,6,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,"+4 Para Todos os Atributos",,0,3,0,0,0,0,0,0,0,0,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,"+100 Vida",,0,3,0,0,0,0,0,0,0,0,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,"+100 Mana",,0,5,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,"Arrepio Gélido",,0,1,0,0,0,0,0,0,0,0,20005,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,"+9 Dano",,0,2,0,0,9,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,"+9 Dano da Arma",,0,2,0,0,9,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,"+5 Dano da Arma",,0,2,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,"Roubo de Vida",,0,1,0,0,0,0,0,0,0,0,20004,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1899,"Arma Profana",,0,1,0,0,0,0,0,0,0,0,20006,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,Cruzado,,0,1,0,0,0,0,0,0,0,0,20007,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901,"+9 Intelecto",,0,5,0,0,9,0,0,9,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,"+9 Espírito",,0,5,0,0,9,0,0,9,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1923,"+3 Resistência ao Fogo",,0,4,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1943,"+12 Taxa de Esquiva",,0,5,0,0,12,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,"+8 Taxa de Esquiva",,0,5,0,0,8,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,"+9 Taxa de Esquiva",,0,5,0,0,9,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
