ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,ScalingClass,Field_4_4_0_53750_011,GemItemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel,Field_4_4_0_53750_017,Field_4_4_0_53750_018,ItemLevel,Field_4_4_0_53750_020,Field_4_4_0_53750_021
1067,"+40 к силе",,0,5,0,0,40,0,0,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,"+15 к выносливости",,0,5,0,0,15,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,"+16 к выносливости",,0,5,0,0,16,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,"+17 к выносливости",,0,5,0,0,17,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,"+18 к выносливости",,0,5,0,0,18,0,0,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1072,"+19 к выносливости",,0,5,0,0,19,0,0,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,"+20 к выносливости",,0,5,0,0,20,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,"+21 к выносливости",,0,5,0,0,21,0,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,"+22 к выносливости",,0,5,0,0,22,0,0,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1076,"+23 к выносливости",,0,5,0,0,23,0,0,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,"+24 к выносливости",,0,5,0,0,24,0,0,24,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,"+25 к выносливости",,0,5,0,0,25,0,0,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,"+26 к выносливости",,0,5,0,0,26,0,0,26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,"+27 к выносливости",,0,5,0,0,27,0,0,27,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,"+28 к выносливости",,0,5,0,0,28,0,0,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,"+29 к выносливости",,0,5,0,0,29,0,0,29,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,"+30 к выносливости",,0,5,0,0,30,0,0,30,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,"+31 к выносливости",,0,5,0,0,31,0,0,31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,"+32 к выносливости",,0,5,0,0,32,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,"+33 к выносливости",,0,5,0,0,33,0,0,33,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,"+34 к выносливости",,0,5,0,0,34,0,0,34,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,"+35 к выносливости",,0,5,0,0,35,0,0,35,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,"+36 к выносливости",,0,5,0,0,36,0,0,36,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,"+37 к выносливости",,0,5,0,0,37,0,0,37,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,"+38 к выносливости",,0,5,0,0,38,0,0,38,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,"+39 к выносливости",,0,5,0,0,39,0,0,39,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,"+40 к выносливости",,0,5,0,0,40,0,0,40,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,"+17 к ловкости",,0,5,0,0,17,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,"+18 к ловкости",,0,5,0,0,18,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,"+19 к ловкости",,0,5,0,0,19,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,"+20 к ловкости",,0,5,0,0,20,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,"+21 к ловкости",,0,5,0,0,21,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,"+22 к ловкости",,0,5,0,0,22,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1100,"+23 к ловкости",,0,5,0,0,23,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,"+24 к ловкости",,0,5,0,0,24,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,"+25 к ловкости",,0,5,0,0,25,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,"+26 к ловкости",,0,5,0,0,26,0,0,26,0,0,3,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1104,"+27 к ловкости",,0,5,0,0,27,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"+28 к ловкости",,0,5,0,0,28,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,"+29 к ловкости",,0,5,0,0,29,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"+30 к ловкости",,0,5,0,0,30,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,"+31 к ловкости",,0,5,0,0,31,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,"+32 к ловкости",,0,5,0,0,32,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,"+33 к ловкости",,0,5,0,0,33,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"+34 к ловкости",,0,5,0,0,34,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,"+35 к ловкости",,0,5,0,0,35,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,"+36 к ловкости",,0,5,0,0,36,0,0,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,"+37 к ловкости",,0,5,0,0,37,0,0,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,"+38 к ловкости",,0,5,0,0,38,0,0,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,"+39 к ловкости",,0,5,0,0,39,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,"+40 к ловкости",,0,5,0,0,40,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,"+15 к интеллекту",,0,5,0,0,15,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,"+16 к интеллекту",,0,5,0,0,16,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1120,"+17 к интеллекту",,0,5,0,0,17,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,"+18 к интеллекту",,0,5,0,0,18,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,"+19 к интеллекту",,0,5,0,0,19,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,"+20 к интеллекту",,0,5,0,0,20,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,"+21 к интеллекту",,0,5,0,0,21,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,"+22 к интеллекту",,0,5,0,0,22,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,"+23 к интеллекту",,0,5,0,0,23,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,"+24 к интеллекту",,0,5,0,0,24,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,"+25 к интеллекту",,0,5,0,0,25,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1129,"+26 к интеллекту",,0,5,0,0,26,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,"+27 к интеллекту",,0,5,0,0,27,0,0,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,"+28 к интеллекту",,0,5,0,0,28,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,"+29 к интеллекту",,0,5,0,0,29,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,"+30 к интеллекту",,0,5,0,0,30,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,"+31 к интеллекту",,0,5,0,0,31,0,0,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,"+32 к интеллекту",,0,5,0,0,32,0,0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,"+33 к интеллекту",,0,5,0,0,33,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,"+34 к интеллекту",,0,5,0,0,34,0,0,34,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,"+35 к интеллекту",,0,5,0,0,35,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,"+36 к интеллекту",,0,5,0,0,36,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,"+37 к интеллекту",,0,5,0,0,37,0,0,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,"+38 к интеллекту",,0,5,0,0,38,0,0,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,"+39 к интеллекту",,0,5,0,0,39,0,0,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,"+40 к интеллекту",,0,5,0,0,40,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,"+15 к духу",,0,5,0,0,15,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,30,0,0
1145,"+16 к духу",,0,5,0,0,16,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,"+17 к духу",,0,5,0,0,17,0,0,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,"+18 к духу",,0,5,0,0,18,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1148,"+19 к духу",,0,5,0,0,19,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,"+20 к духу",,0,5,0,0,20,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,"+21 к духу",,0,5,0,0,21,0,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,"+22 к духу",,0,5,0,0,22,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,"+23 к духу",,0,5,0,0,23,0,0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,"+24 к духу",,0,5,0,0,24,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,"+25 к духу",,0,5,0,0,25,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,"+26 к духу",,0,5,0,0,26,0,0,26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,"+27 к духу",,0,5,0,0,27,0,0,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,"+28 к духу",,0,5,0,0,28,0,0,28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,"+29 к духу",,0,5,0,0,29,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,"+30 к духу",,0,5,0,0,30,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,"+31 к духу",,0,5,0,0,31,0,0,31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,"+32 к духу",,0,5,0,0,32,0,0,32,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,"+33 к духу",,0,5,0,0,33,0,0,33,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,"+34 к духу",,0,5,0,0,34,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,"+36 к духу",,0,5,0,0,36,0,0,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,"+37 к духу",,0,5,0,0,37,0,0,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,"+38 к духу",,0,5,0,0,38,0,0,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,"+39 к духу",,0,5,0,0,39,0,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,"+40 к духу",,0,5,0,0,40,0,0,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,"+35 к духу",,0,5,0,0,35,0,0,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,"+41 к силе",,0,5,0,0,41,0,0,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,"+42 к силе",,0,5,0,0,42,0,0,42,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,"+43 к силе",,0,5,0,0,43,0,0,43,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"+44 к силе",,0,5,0,0,44,0,0,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"+45 к силе",,0,5,0,0,45,0,0,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,"+46 к силе",,0,5,0,0,46,0,0,46,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,"+41 к выносливости",,0,5,0,0,41,0,0,41,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,"+42 к выносливости",,0,5,0,0,42,0,0,42,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,"+43 к выносливости",,0,5,0,0,43,0,0,43,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,"+44 к выносливости",,0,5,0,0,44,0,0,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,"+45 к выносливости",,0,5,0,0,45,0,0,45,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,"+46 к выносливости",,0,5,0,0,46,0,0,46,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,"+41 к ловкости",,0,5,0,0,41,0,0,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,"+42 к ловкости",,0,5,0,0,42,0,0,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,"+43 к ловкости",,0,5,0,0,43,0,0,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,"+44 к ловкости",,0,5,0,0,44,0,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,"+45 к ловкости",,0,5,0,0,45,0,0,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,"+46 к ловкости",,0,5,0,0,46,0,0,46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,"+41 к интеллекту",,0,5,0,0,41,0,0,41,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,"+42 к интеллекту",,0,5,0,0,42,0,0,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,"+43 к интеллекту",,0,5,0,0,43,0,0,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,"+44 к интеллекту",,0,5,0,0,44,0,0,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,"+45 к интеллекту",,0,5,0,0,45,0,0,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,"+46 к интеллекту",,0,5,0,0,46,0,0,46,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,"+41 к духу",,0,5,0,0,41,0,0,41,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,"+42 к духу",,0,5,0,0,42,0,0,42,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,"+43 к духу",,0,5,0,0,43,0,0,43,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,"+44 к духу",,0,5,0,0,44,0,0,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,"+45 к духу",,0,5,0,0,45,0,0,45,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,"+46 к духу",,0,5,0,0,46,0,0,46,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,"+1 к сопротивлению тайной магии",,0,4,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,"+2 к сопротивлению тайной магии",,0,4,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,"+3 к сопротивлению тайной магии",,0,4,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,"+4 к сопротивлению тайной магии",,0,4,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,"+5 к сопротивлению тайной магии",,0,4,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,"+6 к сопротивлению тайной магии",,0,4,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,"+7 к сопротивлению тайной магии",,0,4,0,0,7,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,"+8 к сопротивлению тайной магии",,0,4,0,0,8,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,"+9 к сопротивлению тайной магии",,0,4,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,"+10 к сопротивлению тайной магии",,0,4,0,0,10,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,"+11 к сопротивлению тайной магии",,0,4,0,0,11,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,"+12 к сопротивлению тайной магии",,0,4,0,0,12,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,"+13 к сопротивлению тайной магии",,0,4,0,0,13,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,"+14 к сопротивлению тайной магии",,0,4,0,0,14,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,"+15 к сопротивлению тайной магии",,0,4,0,0,15,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1258,"+16 к сопротивлению тайной магии",,0,4,0,0,16,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,"+17 к сопротивлению тайной магии",,0,4,0,0,17,0,0,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,"+18 к сопротивлению тайной магии",,0,4,0,0,18,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,"+19 к сопротивлению тайной магии",,0,4,0,0,19,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,"+20 к сопротивлению тайной магии",,0,4,0,0,20,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1263,"+21 к сопротивлению тайной магии",,0,4,0,0,21,0,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,"+22 к сопротивлению тайной магии",,0,4,0,0,22,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,"+23 к сопротивлению тайной магии",,0,4,0,0,23,0,0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,"+24 к сопротивлению тайной магии",,0,4,0,0,24,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,"+25 к сопротивлению тайной магии",,0,4,0,0,25,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,"+26 к сопротивлению тайной магии",,0,4,0,0,26,0,0,26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,"+27 к сопротивлению тайной магии",,0,4,0,0,27,0,0,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,"+28 к сопротивлению тайной магии",,0,4,0,0,28,0,0,28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,"+29 к сопротивлению тайной магии",,0,4,0,0,29,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,"+30 к сопротивлению тайной магии",,0,4,0,0,30,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,"+31 к сопротивлению тайной магии",,0,4,0,0,31,0,0,31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,"+32 к сопротивлению тайной магии",,0,4,0,0,32,0,0,32,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,"+33 к сопротивлению тайной магии",,0,4,0,0,33,0,0,33,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,"+34 к сопротивлению тайной магии",,0,4,0,0,34,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,"+35 к сопротивлению тайной магии",,0,4,0,0,35,0,0,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,"+36 к сопротивлению тайной магии",,0,4,0,0,36,0,0,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,"+37 к сопротивлению тайной магии",,0,4,0,0,37,0,0,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,"+38 к сопротивлению тайной магии",,0,4,0,0,38,0,0,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,"+39 к сопротивлению тайной магии",,0,4,0,0,39,0,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,"+40 к сопротивлению тайной магии",,0,4,0,0,40,0,0,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,"+41 к сопротивлению тайной магии",,0,4,0,0,41,0,0,41,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,"+42 к сопротивлению тайной магии",,0,4,0,0,42,0,0,42,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,"+43 к сопротивлению тайной магии",,0,4,0,0,43,0,0,43,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,"+44 к сопротивлению тайной магии",,0,4,0,0,44,0,0,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,"+45 к сопротивлению тайной магии",,0,4,0,0,45,0,0,45,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,"+46 к сопротивлению тайной магии",,0,4,0,0,46,0,0,46,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,"+1 к сопротивлению магии льда",,0,4,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,"+2 к сопротивлению магии льда",,0,4,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
