ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,ScalingClass,Field_4_4_0_53750_011,GemItemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel,Field_4_4_0_53750_017,Field_4_4_0_53750_018,ItemLevel,Field_4_4_0_53750_020,Field_4_4_0_53750_021
1426,"+46 Naturwiderstand",,0,4,0,0,46,0,0,46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"+1 Schattenwiderstand",,0,4,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,"+2 Schattenwiderstand",,0,4,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,"+3 Schattenwiderstand",,0,4,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,"+4 Schattenwiderstand",,0,4,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,"+5 Schattenwiderstand",,0,4,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,"+6 Schattenwiderstand",,0,4,0,0,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,"+7 Schattenwiderstand",,0,4,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,"+8 Schattenwiderstand",,0,4,0,0,8,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,"+9 Schattenwiderstand",,0,4,0,0,9,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,"+10 Schattenwiderstand",,0,4,0,0,10,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,"+11 Schattenwiderstand",,0,4,0,0,11,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,"+12 Schattenwiderstand",,0,4,0,0,12,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,"+13 Schattenwiderstand",,0,4,0,0,13,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,"+14 Schattenwiderstand",,0,4,0,0,14,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,"+15 Schattenwiderstand",,0,4,0,0,15,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1442,"+16 Schattenwiderstand",,0,4,0,0,16,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,"+17 Schattenwiderstand",,0,4,0,0,17,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,"+18 Schattenwiderstand",,0,4,0,0,18,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,"+19 Schattenwiderstand",,0,4,0,0,19,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,"+20 Schattenwiderstand",,0,4,0,0,20,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1447,"+21 Schattenwiderstand",,0,4,0,0,21,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,"+22 Schattenwiderstand",,0,4,0,0,22,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,"+23 Schattenwiderstand",,0,4,0,0,23,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,"+24 Schattenwiderstand",,0,4,0,0,24,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,"+25 Schattenwiderstand",,0,4,0,0,25,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,"+26 Schatten widerstehen",,0,4,0,0,26,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,"+27 Schattenwiderstand",,0,4,0,0,27,0,0,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,"+28 Schattenwiderstand",,0,4,0,0,28,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,"+29 Schattenwiderstand",,0,4,0,0,29,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,"+30 Schattenwiderstand",,0,4,0,0,30,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,"+31 Schattenwiderstand",,0,4,0,0,31,0,0,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,"+32 Schattenwiderstand",,0,4,0,0,32,0,0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,"+33 Schattenwiderstand",,0,4,0,0,33,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,"+34 Schattenwiderstand",,0,4,0,0,34,0,0,34,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,"+35 Schattenwiderstand",,0,4,0,0,35,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,"+36 Schattenwiderstand",,0,4,0,0,36,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,"+37 Schattenwiderstand",,0,4,0,0,37,0,0,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,"+38 Schattenwiderstand",,0,4,0,0,38,0,0,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,"+39 Schattenwiderstand",,0,4,0,0,39,0,0,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,"+40 Schattenwiderstand",,0,4,0,0,40,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,"+41 Schattenwiderstand",,0,4,0,0,41,0,0,41,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,"+42 Schattenwiderstand",,0,4,0,0,42,0,0,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,"+43 Schattenwiderstand",,0,4,0,0,43,0,0,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,"+44 Schattenwiderstand",,0,4,0,0,44,0,0,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,"+45 Schattenwiderstand",,0,4,0,0,45,0,0,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,"+46 Schattenwiderstand",,0,4,0,0,46,0,0,46,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,"+150 Mana",,0,5,0,0,150,0,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1503,"+100 Gesundheit",,0,5,0,0,100,0,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1504,"+125 Rüstung",,0,4,0,0,125,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1505,"+20 Feuerwiderstand",,0,4,0,0,20,0,0,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1506,"+8 Stärke",,0,5,0,0,8,0,0,8,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1507,"+8 Ausdauer",,0,5,0,0,8,0,0,8,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1508,"+8 Beweglichkeit",,0,5,0,0,8,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1509,"+8 Intelligenz",,0,5,0,0,8,0,0,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1510,"+8 Willenskraft",,0,5,0,0,8,0,0,8,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1523,"MANA/FW +85/14",,0,5,4,0,85,14,0,85,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1524,"GP/FW +75/14",,0,5,4,0,75,14,0,75,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1525,"RK/FW +110/14",,0,4,4,0,110,14,0,110,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1526,"KRA/FW +10/14",,0,3,0,0,0,0,0,0,0,0,15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1527,"AUS/FW +10/14",,0,3,0,0,0,0,0,0,0,0,15442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1528,"BEW/FW +10/14",,0,3,0,0,0,0,0,0,0,0,15445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1529,"INT/FW +10/14",,0,3,0,0,0,0,0,0,0,0,15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1530,"GEI/FW +10/14",,0,3,0,0,0,0,0,0,0,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1531,"KRA/AUS +10/10",,0,5,5,0,10,10,0,10,10,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1532,"KRA/AUS/RK/FW +10/10/110/15",,0,3,3,0,0,0,0,0,0,0,15462,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1543,"+10/10/100/15 INT/WILL/MANA/FR",,0,3,3,0,0,0,0,0,0,0,15489,15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1563,"+2 Angriffskraft",,0,5,0,0,2,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,"+4 Angriffskraft",,0,5,0,0,4,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,"+6 Angriffskraft",,0,5,0,0,6,0,0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,"+8 Angriffskraft",,0,5,0,0,8,0,0,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,"+10 Angriffskraft",,0,5,0,0,10,0,0,10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"+12 Angriffskraft",,0,5,0,0,12,0,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,"+14 Angriffskraft",,0,5,0,0,14,0,0,14,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,"+16 Angriffskraft",,0,5,0,0,16,0,0,16,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,"+18 Angriffskraft",,0,5,0,0,18,0,0,18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,"+20 Angriffskraft",,0,5,0,0,20,0,0,20,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,"+22 Angriffskraft",,0,5,0,0,22,0,0,22,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,"+24 Angriffskraft",,0,5,0,0,24,0,0,24,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1594,"+26 Angriffskraft",,0,5,0,0,26,0,0,26,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1595,"+28 Angriffskraft",,0,5,0,0,28,0,0,28,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,"+30 Angriffskraft",,0,5,0,0,30,0,0,30,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,"+32 Angriffskraft",,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1598,"+34 Angriffskraft",,0,5,0,0,34,0,0,34,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,"+36 Angriffskraft",,0,5,0,0,36,0,0,36,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,"+38 Angriffskraft",,0,5,0,0,38,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1601,"+32 Angriffskraft",,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"+42 Angriffskraft",,0,5,0,0,42,0,0,42,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"+44 Angriffskraft",,0,5,0,0,44,0,0,44,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1604,"+46 Angriffskraft",,0,5,0,0,46,0,0,46,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"+48 Angriffskraft",,0,5,0,0,48,0,0,48,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"+50 Angriffskraft",,0,5,0,0,50,0,0,50,0,0,38,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1607,"+52 Angriffskraft",,0,5,0,0,52,0,0,52,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"+54 Angriffskraft",,0,5,0,0,54,0,0,54,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"+56 Angriffskraft",,0,5,0,0,56,0,0,56,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"+58 Angriffskraft",,0,5,0,0,58,0,0,58,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,"+60 Angriffskraft",,0,5,0,0,60,0,0,60,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,"+62 Angriffskraft",,0,5,0,0,62,0,0,62,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,"+64 Angriffskraft",,0,5,0,0,64,0,0,64,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,"+66 Angriffskraft",,0,5,0,0,66,0,0,66,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,"+68 Angriffskraft",,0,5,0,0,68,0,0,68,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,"+70 Angriffskraft",,0,5,0,0,70,0,0,70,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,"+72 Angriffskraft",,0,5,0,0,72,0,0,72,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,"+74 Angriffskraft",,0,5,0,0,74,0,0,74,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,"+76 Angriffskraft",,0,5,0,0,76,0,0,76,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,"+78 Angriffskraft",,0,5,0,0,78,0,0,78,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,"+80 Angriffskraft",,0,5,0,0,80,0,0,80,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,"+82 Angriffskraft",,0,5,0,0,82,0,0,82,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"+84 Angriffskraft",,0,5,0,0,84,0,0,84,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,"+86 Angriffskraft",,0,5,0,0,86,0,0,86,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,"+88 Angriffskraft",,0,5,0,0,88,0,0,88,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,"+90 Angriffskraft",,0,5,0,0,90,0,0,90,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,"+92 Angriffskraft",,0,5,0,0,92,0,0,92,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,"Geschärft (+8 Schaden)",,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1663,"Felsbeißer 5",,0,6,0,0,16,0,0,16,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,"Felsbeißer 7",,0,6,0,0,43,0,0,43,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,"Flammenzunge 5",,0,3,0,0,100,0,0,100,0,0,16311,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,"Flammenzunge 6",,0,3,0,0,100,0,0,100,0,0,16312,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,"Frostbrand 4",,0,1,0,0,0,0,0,0,0,0,16352,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,"Frostbrand 5",,0,1,0,0,0,0,0,0,0,0,16353,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,"Windzorn 4",,0,3,0,0,20,0,0,20,0,0,33757,0,0,81,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,"Totem der Flammenzunge 4",,0,1,0,0,100,0,0,100,0,0,16389,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,"Beschwert (+8 Schaden)",,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1704,"Thoriumstachel (20-30)",,0,3,0,0,0,0,0,0,0,0,16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,"Omen der Klarsicht",,0,1,0,0,0,0,0,0,0,0,16870,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,MHTest02,,0,1,0,0,100,0,0,100,0,0,19109,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,Kaltblütigkeit,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783,"Totem des Windzorns 1",,0,1,0,0,20,0,0,20,0,0,8516,0,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,"Feuerstein 1",,0,1,0,0,0,0,0,0,0,0,17809,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,"Feuerstein 2",,0,1,0,0,0,0,0,0,0,0,17933,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,"Feuerstein 3",,0,1,0,0,0,0,0,0,0,0,17934,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,"Feuerstein 4",,0,1,0,0,0,0,0,0,0,0,17935,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,"Verstärkt (+40 Rüstung)",,0,4,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1863,"Rückkopplung 2",,0,1,0,0,0,0,0,0,0,0,19267,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,"Rückkopplung 3",,0,1,0,0,0,0,0,0,0,0,19268,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,"Rückkopplung 4",,0,1,0,0,0,0,0,0,0,0,19269,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,"Rückkopplung 5",,0,1,0,0,0,0,0,0,0,0,19270,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1883,"+7 Intelligenz",,0,5,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,"+9 Willenskraft",,0,5,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1885,"+9 Stärke",,0,5,0,0,9,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1886,"+9 Ausdauer",,0,5,0,0,9,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887,"+7 Beweglichkeit",,0,5,0,0,7,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,"+5 alle Widerstandsarten",,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1889,"+70 Rüstung",,0,4,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,"+10 Willenskraft und +10 Ausdauer",,0,5,5,0,10,10,0,10,10,0,6,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,"+4 alle Werte",,0,3,0,0,0,0,0,0,0,0,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,"+100 Gesundheit",,0,3,0,0,0,0,0,0,0,0,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,"+100 Mana",,0,5,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,"Eisiger Hauch",,0,1,0,0,0,0,0,0,0,0,20005,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,"+9 Schaden",,0,2,0,0,9,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,"+9 Waffenschaden",,0,2,0,0,9,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,"+5 Waffenschaden",,0,2,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,Lebensdiebstahl,,0,1,0,0,0,0,0,0,0,0,20004,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1899,"Unheilige Waffe",,0,1,0,0,0,0,0,0,0,0,20006,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,Kreuzfahrer,,0,1,0,0,0,0,0,0,0,0,20007,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901,"+9 Intelligenz",,0,5,0,0,9,0,0,9,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,"+9 Willenskraft",,0,5,0,0,9,0,0,9,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1923,"+3 Feuerwiderstand",,0,4,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1943,"+12 Ausweichwertung",,0,5,0,0,12,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,"+8 Ausweichwertung",,0,5,0,0,8,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,"+9 Ausweichwertung",,0,5,0,0,9,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,"+10 Ausweichwertung",,0,5,0,0,10,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,"+11 Ausweichwertung",,0,5,0,0,11,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,"+13 Ausweichwertung",,0,5,0,0,13,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,"+14 Ausweichwertung",,0,5,0,0,14,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,"+15 Ausweichwertung",,0,5,0,0,15,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,"+18 Ausweichwertung",,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,30,0,0
1952,"+20 Ausweichwertung",,0,5,0,0,20,0,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1953,"+22 Ausweichwertung",,0,5,0,0,22,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,55,0,0
1954,"+25 Ausweichwertung",,0,5,0,0,25,0,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,"+32 Ausweichwertung",,0,5,0,0,32,0,0,32,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,"+17 Ausweichwertung",,0,5,0,0,17,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,"+18 Ausweichwertung",,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,"+19 Ausweichwertung",,0,5,0,0,19,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,"+21 Ausweichwertung",,0,5,0,0,21,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,"+23 Ausweichwertung",,0,5,0,0,23,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,"+24 Ausweichwertung",,0,5,0,0,24,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,"+26 Ausweichwertung",,0,5,0,0,26,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
