ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,ScalingClass,Field_4_4_0_53750_011,GemItemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel,Field_4_4_0_53750_017,Field_4_4_0_53750_018,ItemLevel,Field_4_4_0_53750_020,Field_4_4_0_53750_021
1527,"+10/14 STA/FR",,0,3,0,0,0,0,0,0,0,0,15442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1528,"+10/14 AGI/FR",,0,3,0,0,0,0,0,0,0,0,15445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1529,"+10/14 INT/FR",,0,3,0,0,0,0,0,0,0,0,15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1530,"+10/14 SPI/FR",,0,3,0,0,0,0,0,0,0,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1531,"+10/10 STR/STA",,0,5,5,0,10,10,0,10,10,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1532,"+10/10/110/15 STR/STA/AC/FR",,0,3,3,0,0,0,0,0,0,0,15462,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1543,"+10/10/100/15 INT/SPI/MANA/FR",,0,3,3,0,0,0,0,0,0,0,15489,15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1563,"+2 攻击强度",,0,5,0,0,2,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,"+4 攻击强度",,0,5,0,0,4,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,"+6 攻击强度",,0,5,0,0,6,0,0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,"+8 攻击强度",,0,5,0,0,8,0,0,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,"+10 攻击强度",,0,5,0,0,10,0,0,10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"+12 攻击强度",,0,5,0,0,12,0,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,"+14 远程攻击强度",,0,5,0,0,14,0,0,14,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,"+16 攻击强度",,0,5,0,0,16,0,0,16,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,"+18 攻击强度",,0,5,0,0,18,0,0,18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,"+20 攻击强度",,0,5,0,0,20,0,0,20,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,"+22 攻击强度",,0,5,0,0,22,0,0,22,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,"+24 攻击强度",,0,5,0,0,24,0,0,24,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1594,"+26 攻击强度",,0,5,0,0,26,0,0,26,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1595,"+28 攻击强度",,0,5,0,0,28,0,0,28,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,"+30 攻击强度",,0,5,0,0,30,0,0,30,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,"+32 攻击强度",,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1598,"+34 攻击强度",,0,5,0,0,34,0,0,34,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,"+36 攻击强度",,0,5,0,0,36,0,0,36,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,"+38 攻击强度",,0,5,0,0,38,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1601,"+32 攻击强度",,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"+42 攻击强度",,0,5,0,0,42,0,0,42,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"+44 攻击强度",,0,5,0,0,44,0,0,44,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1604,"+46 攻击强度",,0,5,0,0,46,0,0,46,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"+48 攻击强度",,0,5,0,0,48,0,0,48,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"+50 攻击强度",,0,5,0,0,50,0,0,50,0,0,38,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1607,"+52 攻击强度",,0,5,0,0,52,0,0,52,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"+54 攻击强度",,0,5,0,0,54,0,0,54,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"+56 攻击强度",,0,5,0,0,56,0,0,56,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"+58 攻击强度",,0,5,0,0,58,0,0,58,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,"+60 攻击强度",,0,5,0,0,60,0,0,60,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,"+62 攻击强度",,0,5,0,0,62,0,0,62,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,"+64 攻击强度",,0,5,0,0,64,0,0,64,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,"+66 攻击强度",,0,5,0,0,66,0,0,66,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,"+68 攻击强度",,0,5,0,0,68,0,0,68,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,"+70 攻击强度",,0,5,0,0,70,0,0,70,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,"+72 攻击强度",,0,5,0,0,72,0,0,72,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,"+74 攻击强度",,0,5,0,0,74,0,0,74,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,"+76 攻击强度",,0,5,0,0,76,0,0,76,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,"+78 攻击强度",,0,5,0,0,78,0,0,78,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,"+80 攻击强度",,0,5,0,0,80,0,0,80,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,"+82 攻击强度",,0,5,0,0,82,0,0,82,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"+84 攻击强度",,0,5,0,0,84,0,0,84,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,"+86 攻击强度",,0,5,0,0,86,0,0,86,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,"+88 攻击强度",,0,5,0,0,88,0,0,88,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,"+90 攻击强度",,0,5,0,0,90,0,0,90,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,"+92 攻击强度",,0,5,0,0,92,0,0,92,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,"磨快（+8 伤害）",,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1663,"石化 5",,0,6,0,0,16,0,0,16,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,"石化 7",,0,6,0,0,43,0,0,43,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,"火舌 5",,0,3,0,0,100,0,0,100,0,0,16311,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,"火舌 6",,0,3,0,0,100,0,0,100,0,0,16312,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,"冰封 4",,0,1,0,0,0,0,0,0,0,0,16352,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,"冰封 5",,0,1,0,0,0,0,0,0,0,0,16353,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,"风怒 4",,0,3,0,0,20,0,0,20,0,0,33757,0,0,81,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,"火舌图腾 4",,0,1,0,0,100,0,0,100,0,0,16389,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,"增重（+8 伤害）",,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1704,瑟银盾刺（20-30）,,0,3,0,0,0,0,0,0,0,0,16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,清晰预兆,,0,1,0,0,0,0,0,0,0,0,16870,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,MHTest02,,0,1,0,0,100,0,0,100,0,0,19109,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,冷血,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783,"zzOLDWindfury Totem 1",,0,1,0,0,20,0,0,20,0,0,8516,0,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,"火焰石 1",,0,1,0,0,0,0,0,0,0,0,17809,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,"火焰石 2",,0,1,0,0,0,0,0,0,0,0,17933,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,"火焰石 3",,0,1,0,0,0,0,0,0,0,0,17934,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,"火焰石 4",,0,1,0,0,0,0,0,0,0,0,17935,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,"加固（+40 护甲）",,0,4,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1863,"回馈 2",,0,1,0,0,0,0,0,0,0,0,19267,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,"回馈 3",,0,1,0,0,0,0,0,0,0,0,19268,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,"回馈 4",,0,1,0,0,0,0,0,0,0,0,19269,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,"回馈 5",,0,1,0,0,0,0,0,0,0,0,19270,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1883,"+7 智力",,0,5,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,"+9 精神",,0,5,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1885,"+9 力量",,0,5,0,0,9,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1886,"+9 耐力",,0,5,0,0,9,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887,"+7 敏捷",,0,5,0,0,7,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,"+5 所有抗性",,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1889,"+70 护甲",,0,4,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,"+10 精神，+10 耐力",,0,5,5,0,10,10,0,10,10,0,6,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,"+4 所有属性",,0,3,0,0,0,0,0,0,0,0,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,"+100 生命值",,0,3,0,0,0,0,0,0,0,0,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,"+100 法力值",,0,5,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,冰寒,,0,1,0,0,0,0,0,0,0,0,20005,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,"+9 伤害",,0,2,0,0,9,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,"+9 武器伤害",,0,2,0,0,9,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,"+5 武器伤害",,0,2,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,生命偷取,,0,1,0,0,0,0,0,0,0,0,20004,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1899,邪恶武器,,0,1,0,0,0,0,0,0,0,0,20006,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,十字军,,0,1,0,0,0,0,0,0,0,0,20007,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901,"+9 智力",,0,5,0,0,9,0,0,9,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,"+9 精神",,0,5,0,0,9,0,0,9,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1923,"+3 火焰抗性",,0,4,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1943,"+12 躲闪等级",,0,5,0,0,12,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,"+8 躲闪等级",,0,5,0,0,8,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,"+9 躲闪等级",,0,5,0,0,9,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,"+10 躲闪等级",,0,5,0,0,10,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,"+11 躲闪等级",,0,5,0,0,11,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,"+13 躲闪等级",,0,5,0,0,13,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,"+14 躲闪等级",,0,5,0,0,14,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,"+15 躲闪等级",,0,5,0,0,15,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,"+18 躲闪等级",,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,30,0,0
1952,"+20 躲闪等级",,0,5,0,0,20,0,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1953,"+22 躲闪等级",,0,5,0,0,22,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,55,0,0
1954,"+25 躲闪等级",,0,5,0,0,25,0,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,"+32 躲闪等级",,0,5,0,0,32,0,0,32,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,"+17 躲闪等级",,0,5,0,0,17,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,"+18 躲闪等级",,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,"+19 躲闪等级",,0,5,0,0,19,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,"+21 躲闪等级",,0,5,0,0,21,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,"+23 躲闪等级",,0,5,0,0,23,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,"+24 躲闪等级",,0,5,0,0,24,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,"+26 躲闪等级",,0,5,0,0,26,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,"+27 躲闪等级",,0,5,0,0,27,0,0,27,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,"+28 躲闪等级",,0,5,0,0,28,0,0,28,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,"+29 躲闪等级",,0,5,0,0,29,0,0,29,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,"+30 躲闪等级",,0,5,0,0,30,0,0,30,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,"+31 躲闪等级",,0,5,0,0,31,0,0,31,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,"+33 躲闪等级",,0,5,0,0,33,0,0,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,"+34 躲闪等级",,0,5,0,0,34,0,0,34,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,"+35 躲闪等级",,0,5,0,0,35,0,0,35,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,"+36 躲闪等级",,0,5,0,0,36,0,0,36,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,"+37 躲闪等级",,0,5,0,0,37,0,0,37,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,"+38 躲闪等级",,0,5,0,0,38,0,0,38,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"+5 格挡等级",,0,5,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"+10 格挡等级",,0,5,0,0,10,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,"+15 格挡等级",,0,5,0,0,15,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"+20 格挡等级",,0,5,0,0,20,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,"Block Level 14",,0,5,5,0,2,2,0,2,2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"Block Level 15",,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"Block Level 16",,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,"Block Level 17",,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"Block Level 18",,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"Block Level 19",,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"Block Level 20",,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"Block Level 21",,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"Block Level 22",,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"Block Level 23",,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"Block Level 24",,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Block Level 25",,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"Block Level 26",,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,"Block Level 27",,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Block Level 28",,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,"Block Level 29",,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"Block Level 30",,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Block Level 31",,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Block Level 32",,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Block Level 33",,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"Block Level 34",,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Block Level 35",,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Block Level 36",,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Block Level 37",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Block Level 38",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"Block Level 39",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Block Level 40",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Block Level 41",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"Block Level 42",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Block Level 43",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Block Level 44",,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Block Level 45",,0,5,5,0,13,13,0,13,13,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Block Level 46",,0,5,5,0,13,13,0,13,13,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Block Level 47",,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Block Level 48",,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Block Level 49",,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Block Level 50",,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Block Level 51",,0,5,5,0,15,15,0,15,15,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,"Block Level 52",,0,5,5,0,15,15,0,15,15,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,"Block Level 53",,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,"Block Level 54",,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,"Block Level 55",,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,"Block Level 56",,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,"Block Level 57",,0,5,5,0,17,17,0,17,17,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,"Block Level 58",,0,5,5,0,17,17,0,17,17,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,"Block Level 59",,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,"Block Level 60",,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,"Block Level 61",,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,"Block Level 62",,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,"Block Level 63",,0,5,5,0,19,19,0,19,19,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,"Block Level 64",,0,5,5,0,19,19,0,19,19,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,"Block Level 65",,0,5,5,0,20,20,0,20,20,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,"Block Level 66",,0,5,5,0,20,20,0,20,20,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
