RaceMask,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID,CharacterPoints_0,CharacterPoints_1
0,7263,50,3662,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7265,50,982,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7266,50,13161,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7267,50,13163,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7268,50,13159,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7269,50,13165,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7270,50,5118,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7272,50,6197,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7273,50,1462,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7275,50,1002,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7276,163,75,1,4,0,2,0,0,0,1,0,0,0,0,0
0,7277,163,1130,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7278,163,2643,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7279,163,5116,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7280,163,3043,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7281,163,1978,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7282,163,3034,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7283,163,1510,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7284,163,3044,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7285,163,3045,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7286,163,1543,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7287,163,3674,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7288,51,5384,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7289,51,2974,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7290,51,781,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7292,51,2973,1,4,0,2,0,0,0,1,0,0,0,0,0
0,7296,202,13240,1,0,0,0,1,1,0,1,0,0,0,0,0
0,7316,333,13262,1,0,0,1,60,20,0,1,0,0,0,0,0
0,7336,95,13358,1,4,0,2,0,0,0,1,0,0,0,0,0
0,7337,51,1495,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7356,333,13378,1,0,0,0,170,130,0,1,0,0,0,0,0
0,7357,333,13380,1,0,0,0,175,135,0,1,0,0,0,0,0
0,7376,333,13419,1,0,0,0,175,135,0,1,0,0,0,0,0
0,7377,333,13421,1,0,0,0,180,140,0,1,0,0,0,0,0
0,7396,50,6991,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7416,333,13464,1,0,0,0,180,140,0,1,0,0,0,0,0
0,7417,164,11454,1,0,0,0,250,225,0,1,0,0,0,0,0
0,7418,6,13031,1,128,0,0,0,0,0,1,0,0,0,0,0
0,7419,6,13032,1,128,0,0,0,0,0,1,0,0,0,0,0
0,7420,6,13033,1,128,0,0,0,0,0,1,0,0,0,0,0
0,7422,333,13485,1,0,0,0,195,155,0,1,0,0,0,0,0
0,7425,333,13501,1,0,0,0,195,155,0,1,0,0,0,0,0
0,7426,333,13503,1,0,0,0,205,165,0,1,0,0,0,0,0
0,7436,333,13522,1,0,0,0,200,160,0,1,0,0,0,0,0
0,7437,333,13529,1,0,0,0,210,170,0,1,0,0,0,0,0
0,7456,333,13536,1,0,0,0,205,165,0,1,0,0,0,0,0
0,7457,333,13538,1,0,0,0,205,165,0,1,0,0,0,0,0
0,7476,50,13542,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7477,50,13543,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7478,50,13544,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7496,333,13607,1,0,0,0,210,170,0,1,0,0,0,0,0
0,7497,333,13612,1,0,0,0,210,170,0,1,0,0,0,0,0
0,7498,333,13617,1,0,0,0,210,170,0,1,0,0,0,0,0
0,7499,333,13620,1,0,0,0,210,170,0,1,0,0,0,0,0
0,7500,333,13622,1,0,0,0,215,175,0,1,0,0,0,0,0
0,7501,333,13626,1,0,0,0,215,175,0,1,0,0,0,0,0
0,7502,333,13628,1,0,0,0,215,175,0,1,0,0,0,0,0
0,7503,333,13631,1,0,0,0,215,175,0,1,0,0,0,0,0
0,7504,333,13635,1,0,0,0,215,175,0,1,0,0,0,0,0
0,7505,333,13637,1,0,0,0,220,180,0,1,0,0,0,0,0
0,7506,333,13640,1,0,0,0,220,180,0,1,0,0,0,0,0
0,7507,333,13642,1,0,0,0,225,185,0,1,0,0,0,0,0
0,7508,333,13644,1,0,0,0,230,190,0,1,0,0,0,0,0
0,7509,333,13646,1,0,0,0,230,190,0,1,0,0,0,0,0
0,7510,333,13648,1,0,0,0,230,190,0,1,0,0,0,0,0
0,7511,333,13653,1,0,0,0,235,195,0,1,0,0,0,0,0
0,7512,333,13655,1,0,0,0,235,195,0,1,0,0,0,0,0
0,7513,333,13657,1,0,0,0,235,195,0,1,0,0,0,0,0
0,7516,38,13705,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7517,38,13706,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7518,38,13707,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7521,333,13659,1,0,0,0,240,200,0,1,0,0,0,0,0
0,7522,333,13661,1,0,0,0,240,200,0,1,0,0,0,0,0
0,7523,333,13663,1,0,0,0,245,205,0,1,0,0,0,0,0
0,7524,333,13687,1,0,0,0,250,210,0,1,0,0,0,0,0
0,7526,38,13712,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7527,38,13713,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7528,333,13689,1,0,0,0,255,215,0,1,0,0,0,0,0
0,7529,333,13693,1,0,0,0,255,215,0,1,0,0,0,0,0
0,7530,333,13695,1,0,0,0,260,220,0,1,0,0,0,0,0
0,7531,333,13698,1,0,0,0,260,220,0,1,0,0,0,0,0
0,7532,333,13700,1,0,0,0,260,220,0,1,0,0,0,0,0
0,7533,333,13702,1,0,0,0,260,220,0,1,0,0,0,0,0
0,7534,51,1499,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7536,38,13732,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7537,38,13733,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7538,38,13741,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7539,38,13742,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7540,38,13750,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7541,38,13754,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7556,38,13709,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7576,38,13788,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7577,38,13789,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7578,38,13790,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7579,38,13791,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7580,38,13793,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7581,38,13792,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7582,38,13804,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7583,38,13805,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7584,38,13806,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7585,38,13807,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7586,38,13706,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7587,51,13795,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7588,51,13809,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7589,51,13813,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7590,38,13800,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7591,38,13801,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7592,38,13802,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7593,38,13803,1,0,0,0,0,0,0,1,0,0,0,0,0
1029,7594,594,13819,1,2,0,0,0,0,0,1,0,0,0,0,0
0,7596,38,13832,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7616,38,13843,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7617,38,13844,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7618,38,13845,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7619,38,13715,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7620,38,13848,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7621,38,13849,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7622,38,13851,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7623,38,13852,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7624,38,13853,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7625,38,13854,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7626,38,13855,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7627,38,13856,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7629,38,13863,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7630,38,13865,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7631,38,13866,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7632,38,13867,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7633,38,13872,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7634,38,13743,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7635,38,13875,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7637,38,13877,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7638,38,2983,1,8,0,0,0,0,0,1,0,0,0,0,0
0,7639,38,8696,1,8,2983,0,0,0,0,1,0,0,0,0,0
0,7640,38,11305,1,8,8696,0,0,0,0,1,0,0,0,0,0
0,7656,333,13920,1,0,7413,0,0,0,0,1,0,0,0,0,0
0,7657,333,13746,1,0,0,0,265,225,0,1,0,0,0,0,0
0,7658,333,13794,1,0,0,0,265,225,0,1,0,0,0,0,0
0,7659,333,13815,1,0,0,0,270,230,0,1,0,0,0,0,0
0,7660,333,13817,1,0,0,0,270,230,0,1,0,0,0,0,0
0,7661,333,13822,1,0,0,0,270,230,0,1,0,0,0,0,0
0,7662,333,13836,1,0,0,0,275,235,0,1,0,0,0,0,0
0,7663,333,13841,1,0,0,0,275,235,0,1,0,0,0,0,0
0,7664,333,13846,1,0,0,0,280,240,0,1,0,0,0,0,0
0,7665,333,13858,1,0,0,0,280,240,0,1,0,0,0,0,0
0,7666,333,13868,1,0,0,0,285,245,0,1,0,0,0,0,0
0,7667,333,13882,1,0,0,0,285,245,0,1,0,0,0,0,0
0,7668,333,13887,1,0,0,0,285,245,0,1,0,0,0,0,0
0,7669,333,13890,1,0,0,0,285,245,0,1,0,0,0,0,0
0,7670,333,13898,1,0,0,0,325,285,0,1,0,0,0,0,0
0,7671,333,13905,1,0,0,0,290,250,0,1,0,0,0,0,0
0,7672,333,13915,1,0,0,0,290,250,0,1,0,0,0,0,0
0,7673,333,13917,1,0,0,0,290,250,0,1,0,0,0,0,0
0,7676,333,13931,1,0,0,0,295,255,0,1,0,0,0,0,0
0,7677,333,13933,1,0,0,0,295,255,0,1,0,0,0,0,0
0,7678,333,13935,1,0,0,0,295,255,0,1,0,0,0,0,0
0,7679,333,13937,1,0,0,0,300,260,0,1,0,0,0,0,0
0,7680,333,13939,1,0,0,0,300,260,0,1,0,0,0,0,0
0,7681,333,13941,1,0,0,0,305,265,0,1,0,0,0,0,0
0,7682,333,13943,1,0,0,0,305,265,0,1,0,0,0,0,0
0,7683,333,13945,1,0,0,0,305,265,0,1,0,0,0,0,0
0,7684,333,13947,1,0,0,0,310,270,0,1,0,0,0,0,0
0,7685,333,13948,1,0,0,0,310,270,0,1,0,0,0,0,0
0,7688,39,13958,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7689,38,13960,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7690,38,13961,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7692,38,13962,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7693,38,13963,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7694,38,13964,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7695,50,2641,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7696,38,13966,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7698,38,13967,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7699,38,13968,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7700,38,13969,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7701,39,13975,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7703,39,13977,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7704,39,13976,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7705,39,13979,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7706,39,13980,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7707,39,13983,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7716,39,14057,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7717,39,13981,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7718,39,13970,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7719,39,13971,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7720,39,13972,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7721,39,13973,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7726,39,14062,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7727,39,14063,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7728,39,14064,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7729,39,14065,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7730,39,14066,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7734,39,14070,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7735,39,14071,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7736,39,14072,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7737,39,14073,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7738,39,14074,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7739,39,14075,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7740,39,14076,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7741,39,14082,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7742,39,14083,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7745,39,14079,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7746,39,14080,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7747,39,14081,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7753,39,14093,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7754,39,14094,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7756,253,14113,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7757,253,14114,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7758,253,14115,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7759,253,14116,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7760,253,14117,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7763,253,14162,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7764,253,14163,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7765,253,14164,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7766,253,14168,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7767,253,14169,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7769,253,14174,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7770,253,14175,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7771,253,14176,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7775,253,14165,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7776,253,14166,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7777,253,14167,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7778,253,14128,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7779,253,14132,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7780,253,14135,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7781,253,14136,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7782,253,14137,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7783,253,14138,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7784,253,14139,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7785,253,14140,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7786,253,14141,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7787,253,14142,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7788,253,14158,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7789,253,14159,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7790,253,14144,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7791,253,14148,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7796,253,14156,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7797,253,14160,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7798,253,14161,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7799,253,14177,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7800,253,14179,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7803,253,14186,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7804,39,14185,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7805,253,14190,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7806,253,14193,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7807,253,14194,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7808,253,14195,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7816,38,14251,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7822,39,14278,1,8,0,0,0,0,0,1,0,0,0,0,0
0,7836,164,14379,1,0,0,0,160,155,0,1,0,0,0,0,0
0,7837,164,14380,1,0,0,0,210,205,0,1,0,0,0,0,0
0,7856,50,14318,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7857,50,14319,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7858,50,14320,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7859,50,14321,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7860,50,14322,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7861,50,14326,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7862,50,14327,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7863,51,14260,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7864,51,14261,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7865,51,14262,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7866,51,14263,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7867,51,14264,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7868,51,14265,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7869,51,14266,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7870,51,14267,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7871,51,14268,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7872,51,14269,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7873,51,14270,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7874,51,14271,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7875,51,14272,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7876,51,14273,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7877,51,14302,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7878,51,14303,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7879,51,14304,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7880,51,14305,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7881,51,14310,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7882,51,14311,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7883,51,14316,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7884,51,14317,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7885,163,13549,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7886,163,13550,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7887,163,13551,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7888,163,13552,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7889,163,13553,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7890,163,13554,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7891,163,13555,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7892,163,14274,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7896,163,14279,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7897,163,14280,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7898,163,14281,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7899,163,14282,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7900,163,14283,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7901,163,14284,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7902,163,14285,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7903,163,14286,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7904,163,14287,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7905,163,14288,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7906,163,14289,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7907,163,14290,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7908,163,14294,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7909,163,14295,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7910,163,14296,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7911,163,14323,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7912,163,14324,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7913,163,14325,1,4,0,0,0,0,0,1,0,0,0,0,0
0,7914,39,2836,1,8,0,0,0,0,0,1,0,0,0,0,0
0,7919,613,9484,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7920,613,9485,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7921,613,10955,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7922,613,588,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7923,613,7128,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7924,613,602,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7925,613,1006,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7926,613,10951,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7927,613,10952,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7928,613,17,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7929,613,10901,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7930,613,592,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7931,613,600,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7932,613,3747,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7933,613,6065,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7934,613,6066,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7935,613,10898,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7936,613,10899,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7937,613,10900,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7938,613,1243,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7939,613,1244,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7940,613,1245,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7941,613,2791,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7942,613,10937,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7943,613,10938,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7944,613,8129,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7945,613,8131,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7946,613,10874,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7947,613,10875,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7948,613,10876,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7950,613,527,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7951,613,988,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7953,261,1853,1,4,0,1,0,0,0,1,0,0,0,0,0
0,7956,613,14752,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7958,613,14749,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7960,613,14767,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7961,613,14748,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7962,613,14768,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7963,613,14769,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7964,613,14747,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7965,613,14770,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7966,613,14771,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7967,613,14750,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7968,613,14772,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7971,613,14751,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7972,613,14531,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7973,613,14774,1,16,0,0,0,0,0,1,0,0,0,0,0
0,7974,613,14521,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7975,613,14776,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7976,613,14777,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7979,613,14520,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7980,613,14780,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7981,613,14781,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7982,613,14782,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7983,613,14783,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7984,613,14523,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7985,613,14784,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7986,613,14785,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7987,613,14786,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7988,613,14787,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7989,613,14522,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7990,613,14788,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7991,613,14789,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7992,613,14790,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7993,613,14791,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7994,613,14524,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7995,613,14525,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7996,613,14526,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7997,613,14527,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7998,613,14528,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7999,333,14293,1,0,0,0,115,75,0,1,0,0,0,0,0
0,8000,333,14807,1,0,0,0,150,110,0,1,0,0,0,0,0
0,8001,333,14809,1,0,0,0,215,175,0,1,0,0,0,0,0
0,8002,333,14810,1,0,0,0,235,195,0,1,0,0,0,0,0
0,8003,613,14818,1,16,0,0,0,0,0,1,0,0,0,0,0
0,8004,613,14819,1,16,0,0,0,0,0,1,0,0,0,0,0
0,8016,186,14891,1,0,0,0,310,300,0,1,0,0,0,0,0
0,8055,39,1842,1,8,0,0,0,0,0,1,0,0,0,0,0
0,8056,165,14930,1,0,0,0,265,245,0,1,0,0,0,0,0
0,8057,165,14932,1,0,0,0,265,245,0,1,0,0,0,0,0
